product_id,product_name,brand,product_form,ingredient_position,raw_ingredient,normalized_ingredient
P00045,cicaplast balm b5+,la roche-posay,balm,16,MANGANESE GLUCONATE,manganese gluconate
P00045,cicaplast balm b5+,la roche-posay,balm,17,ALPHA-GLUCAN OLIGOSACCHARIDE,alpha-glucan oligosaccharide
P00045,cicaplast balm b5+,la roche-posay,balm,18,SILICA,silica
P00045,cicaplast balm b5+,la roche-posay,balm,19,ALUMINUM HYDROXIDE,aluminum hydroxide
P00045,cicaplast balm b5+,la roche-posay,balm,20,MAGNESIUM SULFATE,magnesium sulfate
P00045,cicaplast balm b5+,la roche-posay,balm,21,MANNOSE,mannose
P00045,cicaplast balm b5+,la roche-posay,balm,22,CAPRYLOYL GLYCINE,capryloyl glycine
P00045,cicaplast balm b5+,la roche-posay,balm,23,VITREOSCILLA FERMENT,vitreoscilla ferment
P00045,cicaplast balm b5+,la roche-posay,balm,24,CITRIC ACID,citric acid
P00045,cicaplast balm b5+,la roche-posay,balm,25,TRISODIUM ETHYLENEDIAMINE DISUCCINATE,trisodium ethylenediamine disuccinate
P00045,cicaplast balm b5+,la roche-posay,balm,26,LACTOBACILLUS,lactobacillus
P00045,cicaplast balm b5+,la roche-posay,balm,27,ACETYLATED GLYCOL STEARATE,acetylated glycol stearate
P00045,cicaplast balm b5+,la roche-posay,balm,28,MALTODEXTRIN,maltodextrin
P00045,cicaplast balm b5+,la roche-posay,balm,29,PENTYLENE GLYCOL,pentylene glycol
P00045,cicaplast balm b5+,la roche-posay,balm,30,POLYGLYCERYL-4 ISOSTEARATE,polyglyceryl-4 isostearate
P00045,cicaplast balm b5+,la roche-posay,balm,31,TOCOPHEROL,tocopherol
P00045,cicaplast balm b5+,la roche-posay,balm,32,PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE,pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate
P00045,cicaplast balm b5+,la roche-posay,balm,33,PHENOXYETHANOL,phenoxyethanol
P00045,cicaplast balm b5+,la roche-posay,balm,34,TITANIUM DIOXIDE,titanium dioxide
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,1,AQUA / WATER / EAU,water
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,2,CAPRYLIC/CAPRIC TRIGLYCERIDE,caprylic/capric triglyceride
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,3,GLYCERIN,glycerin
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,4,PROPANEDIOL,propanediol
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,5,PENTYLENE GLYCOL,pentylene glycol
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,6,NIACINAMIDE,niacinamide
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,7,AMMONIUM POLYACRYLOYLDIMETHYL TAURATE,ammonium polyacryloyldimethyl taurate
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,8,CAPRYLYL GLYCOL,caprylyl glycol
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,9,CITRIC ACID,citric acid
P00046,toleriane fluide oil-free moisturizer,la roche-posay,fluid,10,XANTHAN GUM,xanthan gum
P00047,lait-crème fluid+,embryolisse,fluid,1,AQUA (WATER),water
P00047,lait-crème fluid+,embryolisse,fluid,2,CAPRYLIC/CAPRIC TRIGLYCERIDE,caprylic/capric triglyceride
P00047,lait-crème fluid+,embryolisse,fluid,3,OCTYLDODECANOL,octyldodecanol
P00047,lait-crème fluid+,embryolisse,fluid,4,GLYCERIN,glycerin
P00047,lait-crème fluid+,embryolisse,fluid,5,CETEARYL GLUCOSIDE,cetearyl glucoside
P00047,lait-crème fluid+,embryolisse,fluid,6,BUTYROSPERMUM PARKII (SHEA) BUTTER,butyrospermum parkii butter
P00047,lait-crème fluid+,embryolisse,fluid,7,CERA ALBA (BEESWAX),cera alba (beeswax)
P00047,lait-crème fluid+,embryolisse,fluid,8,SORBITAN OLIVATE,sorbitan olivate
P00047,lait-crème fluid+,embryolisse,fluid,9,ALOE BARBADENSIS LEAF JUICE POWDER,aloe barbadensis leaf juice powder
P00047,lait-crème fluid+,embryolisse,fluid,10,XANTHAN GUM,xanthan gum
P00047,lait-crème fluid+,embryolisse,fluid,11,PARFUM (FRAGRANCE),fragrance
P00047,lait-crème fluid+,embryolisse,fluid,12,"1,2-HEXANEDIOL","1,2-hexanediol"
P00047,lait-crème fluid+,embryolisse,fluid,13,CAPRYLYL GLYCOL,caprylyl glycol
P00047,lait-crème fluid+,embryolisse,fluid,14,CETEARYL ALCOHOL,cetearyl alcohol
P00047,lait-crème fluid+,embryolisse,fluid,15,ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,acrylates/c10-30 alkyl acrylate crosspolymer
P00047,lait-crème fluid+,embryolisse,fluid,16,SODIUM HYDROXIDE,sodium hydroxide
P00047,lait-crème fluid+,embryolisse,fluid,17,HYDROLYZED SOY PROTEIN,hydrolyzed soy protein
P00047,lait-crème fluid+,embryolisse,fluid,18,TOCOPHEROL,tocopherol
P00047,lait-crème fluid+,embryolisse,fluid,19,TROPOLONE,tropolone
P00047,lait-crème fluid+,embryolisse,fluid,20,GLYCINE SOJA (SOYBEAN) OIL,glycine soja oil
P00048,moisture facial milk,curél,milk,1,water/aqua,water
P00048,moisture facial milk,curél,milk,2,glycerin,glycerin
P00048,moisture facial milk,curél,milk,3,cetyl-pg hydroxyethyl palmitamide,cetyl-pg hydroxyethyl palmitamide
P00048,moisture facial milk,curél,milk,4,dimethicone,dimethicone
P00048,moisture facial milk,curél,milk,5,neopentyl glycol dicaprate,neopentyl glycol dicaprate
P00048,moisture facial milk,curél,milk,6,squalane,squalane
P00048,moisture facial milk,curél,milk,7,polysorbate 60,polysorbate 60
P00048,moisture facial milk,curél,milk,8,butylene glycol,butylene glycol
P00048,moisture facial milk,curél,milk,9,sorbitan stearate,sorbitan stearate
P00048,moisture facial milk,curél,milk,10,cholesterol,cholesterol
P00048,moisture facial milk,curél,milk,11,cholesteryl isostearate,cholesteryl isostearate
P00048,moisture facial milk,curél,milk,12,allantoin,allantoin
P00048,moisture facial milk,curél,milk,13,cetyl alcohol,cetyl alcohol
P00048,moisture facial milk,curél,milk,14,sodium methyl stearoyl taurate,sodium methyl stearoyl taurate
P00048,moisture facial milk,curél,milk,15,stearyl alcohol,stearyl alcohol
P00048,moisture facial milk,curél,milk,16,succinic acid,succinic acid
P00048,moisture facial milk,curél,milk,17,bis-methoxypropylamido isodocosane,bis-methoxypropylamido isodocosane
P00048,moisture facial milk,curél,milk,18,eucalyptus globulus leaf extract,eucalyptus globulus leaf extract
P00048,moisture facial milk,curél,milk,19,methylparaben,methylparaben
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,1,Water,water
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,2,Dimethicone,dimethicone
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,3,Glycerin,glycerin
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,4,Dimethicone/Vinyl Dimethicone Crosspolymer,dimethicone/vinyl dimethicone crosspolymer
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,5,Phenoxyethanol,phenoxyethanol
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,6,Polyacrylamide,polyacrylamide
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,7,Cetearyl Olivate,cetearyl olivate
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,8,Sorbitan Olivate,sorbitan olivate
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,9,Dimethiconol,dimethiconol
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,10,C13-14 Isoparaffin,c13-14 isoparaffin
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,11,Dimethicone Crosspolymer,dimethicone crosspolymer
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,12,Chlorphenesin,chlorphenesin
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,13,Carbomer,carbomer
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,14,Laureth-7,laureth-7
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,15,Sodium Hyaluronate,sodium hyaluronate
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,16,Ethylhexylglycerin,ethylhexylglycerin
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,17,Fragrance,fragrance
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,18,C12-14 Pareth-12,c12-14 pareth-12
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,19,Sodium Hydroxide,sodium hydroxide
P00049,hydro boost hyaluronic acid water gel,neutrogena,gel,20,Blue 1,blue 1
P00050,the true cream aqua bomb,belif,gel,1,Water/Eau,water
P00050,the true cream aqua bomb,belif,gel,2,Dipropylene Glycol,dipropylene glycol
P00050,the true cream aqua bomb,belif,gel,3,Glycerin,glycerin
P00050,the true cream aqua bomb,belif,gel,4,Methyl Trimethicone,methyl trimethicone
P00050,the true cream aqua bomb,belif,gel,5,Alcohol Denat,alcohol denat
P00050,the true cream aqua bomb,belif,gel,6,Dimethicone,dimethicone
P00050,the true cream aqua bomb,belif,gel,7,Cyclopentasiloxane,cyclopentasiloxane
P00050,the true cream aqua bomb,belif,gel,8,"1,2-Hexanediol","1,2-hexanediol"
P00050,the true cream aqua bomb,belif,gel,9,Caprylic/Capric Triglyceride,caprylic/capric triglyceride
P00050,the true cream aqua bomb,belif,gel,10,Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin,peg/ppg/polybutylene glycol-8/5/3 glycerin
P00050,the true cream aqua bomb,belif,gel,11,Pentaerythrityl Tetraethylhexanoate,pentaerythrityl tetraethylhexanoate
P00050,the true cream aqua bomb,belif,gel,12,Avena Sativa (Oat) Kernel Extract,avena sativa (oat) kernel extract
P00050,the true cream aqua bomb,belif,gel,13,Calendula Officinalis Flower Extract,calendula officinalis flower extract
P00050,the true cream aqua bomb,belif,gel,14,Nepeta Cataria Extract,nepeta cataria extract
P00050,the true cream aqua bomb,belif,gel,15,Rubus Idaeus (Raspberry) Leaf Extract,rubus idaeus (raspberry) leaf extract
P00050,the true cream aqua bomb,belif,gel,16,Baptisia Tinctoria Root Extract,baptisia tinctoria root extract
P00050,the true cream aqua bomb,belif,gel,17,Stellaria Media (Chickweed) Extract,stellaria media (chickweed) extract
P00050,the true cream aqua bomb,belif,gel,18,Alchemilla Vulgaris Leaf Extract,alchemilla vulgaris leaf extract
P00050,the true cream aqua bomb,belif,gel,19,Equisetum Arvense Leaf Extract,equisetum arvense leaf extract
P00050,the true cream aqua bomb,belif,gel,20,Urtica Dioica (Nettle) Leaf Extract,urtica dioica (nettle) leaf extract
P00050,the true cream aqua bomb,belif,gel,21,Sodium Hyaluronate,sodium hyaluronate
P00050,the true cream aqua bomb,belif,gel,22,Niacinamide,niacinamide
P00050,the true cream aqua bomb,belif,gel,23,Polymethylsilsesquioxane,polymethylsilsesquioxane
P00050,the true cream aqua bomb,belif,gel,24,Panthenol,panthenol
P00050,the true cream aqua bomb,belif,gel,25,Peg-150,peg-150
P00050,the true cream aqua bomb,belif,gel,26,Pentaerythrityl Tetraisostearate,pentaerythrityl tetraisostearate
P00050,the true cream aqua bomb,belif,gel,27,Phenyl Trimethicone,phenyl trimethicone
P00050,the true cream aqua bomb,belif,gel,28,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer
P00050,the true cream aqua bomb,belif,gel,29,Carbomer,carbomer
P00050,the true cream aqua bomb,belif,gel,30,Tromethamine,tromethamine
P00050,the true cream aqua bomb,belif,gel,31,Squalane,squalane
P00050,the true cream aqua bomb,belif,gel,32,Peg-40 Hydrogenated Castor Oil,peg-40 hydrogenated castor oil
P00050,the true cream aqua bomb,belif,gel,33,Dimethiconol,dimethiconol
P00050,the true cream aqua bomb,belif,gel,34,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,acrylates/c10-30 alkyl acrylate crosspolymer
P00050,the true cream aqua bomb,belif,gel,35,C14-22 Alcohols,c14-22 alcohols
P00050,the true cream aqua bomb,belif,gel,36,Polysorbate 60,polysorbate 60
P00050,the true cream aqua bomb,belif,gel,37,Butylene Glycol,butylene glycol
P00050,the true cream aqua bomb,belif,gel,38,Macadamia Ternifolia Seed Oil,macadamia ternifolia seed oil
P00050,the true cream aqua bomb,belif,gel,39,Malachite Extract,malachite extract
P00050,the true cream aqua bomb,belif,gel,40,Triethylhexanoin,triethylhexanoin
P00050,the true cream aqua bomb,belif,gel,41,Trisodium Edta,trisodium edta
P00050,the true cream aqua bomb,belif,gel,42,Arachidyl Glucoside,arachidyl glucoside
P00050,the true cream aqua bomb,belif,gel,43,Butyrospermum Parkii (Shea) Butter,butyrospermum parkii butter
P00050,the true cream aqua bomb,belif,gel,44,Hydrogenated Lecithin,hydrogenated lecithin
P00050,the true cream aqua bomb,belif,gel,45,Sorbitan Isostearate,sorbitan isostearate
P00050,the true cream aqua bomb,belif,gel,46,Glyceryl Stearate,glyceryl stearate
P00050,the true cream aqua bomb,belif,gel,47,Stearic Acid,stearic acid
P00050,the true cream aqua bomb,belif,gel,48,Ceramide Np,ceramide np
P00050,the true cream aqua bomb,belif,gel,49,Cholesterol,cholesterol
P00050,the true cream aqua bomb,belif,gel,50,Peg-100 Stearate,peg-100 stearate
P00050,the true cream aqua bomb,belif,gel,51,Rosmarinus Officinalis (Rosemary) Leaf Oil,rosmarinus officinalis (rosemary) leaf oil
P00050,the true cream aqua bomb,belif,gel,52,Citrus Aurantifolia (Lime) Oil,citrus aurantifolia (lime) oil
P00050,the true cream aqua bomb,belif,gel,53,Pelargonium Graveolens Flower Oil,pelargonium graveolens flower oil
P00050,the true cream aqua bomb,belif,gel,54,Citrus Aurantium Dulcis (Orange) Peel Oil,citrus aurantium dulcis (orange) peel oil
P00050,the true cream aqua bomb,belif,gel,55,Citral,citral
P00050,the true cream aqua bomb,belif,gel,56,Citronellol,citronellol
P00050,the true cream aqua bomb,belif,gel,57,Limonene,limonene
P00050,the true cream aqua bomb,belif,gel,58,Geraniol,geraniol
P00050,the true cream aqua bomb,belif,gel,59,Linalool,linalool
